ROAD_CLASS,ACCNUM,new
Major Arterial,1248427,Major Arterial
Major Arterial,1248427,Major Arterial
Major Arterial,1247894,Major Arterial
Major Arterial,1247894,Major Arterial
Major Arterial,1247862,Major Arterial
Major Arterial,1247862,Major Arterial
Major Arterial,1247862,Major Arterial
Collector,1247766,Collector
Collector,1247766,Collector
Collector,1247766,Collector
Minor Arterial,1247513,Minor Arterial
Minor Arterial,1247513,Minor Arterial
Major Arterial,1247398,Major Arterial
Major Arterial,1247398,Major Arterial
Major Arterial,1247398,Major Arterial
Major Arterial,1247356,Major Arterial
Major Arterial,1247356,Major Arterial
Major Arterial,1247270,Major Arterial
Major Arterial,1247270,Major Arterial
Major Arterial,1247048,Major Arterial
Major Arterial,1247048,Major Arterial
Major Arterial,1246967,Major Arterial
Major Arterial,1246967,Major Arterial
Major Arterial,1246967,Major Arterial
Major Arterial,1246857,Major Arterial
Major Arterial,1246857,Major Arterial
Major Arterial,1246857,Major Arterial
Major Arterial,1246736,Major Arterial
Major Arterial,1246736,Major Arterial
Major Arterial,1246736,Major Arterial
Major Arterial,1246736,Major Arterial
Major Arterial,1246736,Major Arterial
Major Arterial,1246736,Major Arterial
Major Arterial,1246412,Major Arterial
Major Arterial,1246412,Major Arterial
Major Arterial,1246412,Major Arterial
Major Arterial,1246412,Major Arterial
Minor Arterial,1246241,Minor Arterial
Minor Arterial,1246241,Minor Arterial
Major Arterial,1246125,Major Arterial
Major Arterial,1246125,Major Arterial
Major Arterial,1246125,Major Arterial
Major Arterial,1246125,Major Arterial
Major Arterial,1245730,Major Arterial
Major Arterial,1245730,Major Arterial
Major Arterial,1245730,Major Arterial
Major Arterial,1245730,Major Arterial
Major Arterial,1245113,Major Arterial
Major Arterial,1245113,Major Arterial
Major Arterial,1245113,Major Arterial
Major Arterial,1245113,Major Arterial
,1244765,Major Arterial
Minor Arterial,1244722,Minor Arterial
Minor Arterial,1244722,Minor Arterial
Major Arterial,1244686,Major Arterial
Major Arterial,1244686,Major Arterial
Major Arterial,1244686,Major Arterial
Major Arterial,1244535,Major Arterial
Major Arterial,1244535,Major Arterial
Major Arterial,1244535,Major Arterial
Major Arterial,1244530,Major Arterial
Major Arterial,1244530,Major Arterial
Major Arterial,1244530,Major Arterial
Major Arterial,1244530,Major Arterial
Major Arterial,1244530,Major Arterial
Major Arterial,1244530,Major Arterial
Collector,1244509,Collector
Collector,1244509,Collector
Collector,1244509,Collector
Collector,1244509,Collector
Collector,1244509,Collector
Collector,1244509,Collector
Collector,1244462,Collector
Collector,1244462,Collector
Collector,1244462,Collector
Minor Arterial,1244328,Minor Arterial
Minor Arterial,1244328,Minor Arterial
Minor Arterial,1244328,Minor Arterial
Major Arterial,1244229,Major Arterial
Major Arterial,1244229,Major Arterial
,1243422,Major Arterial
,1243422,Major Arterial
Local,1243108,Local
Local,1243108,Local
Major Arterial,1242807,Major Arterial
Major Arterial,1242807,Major Arterial
Major Arterial,1242807,Major Arterial
Major Arterial,1242807,Major Arterial
Major Arterial,1242807,Major Arterial
Major Arterial,1242807,Major Arterial
Major Arterial,1242807,Major Arterial
Major Arterial,1242807,Major Arterial
Local,1242750,Local
Local,1242750,Local
Major Arterial,1242717,Major Arterial
Major Arterial,1242717,Major Arterial
Major Arterial,1242674,Major Arterial
Major Arterial,1242674,Major Arterial
Major Arterial,1242638,Major Arterial
Major Arterial,1242638,Major Arterial
Minor Arterial,1242543,Minor Arterial
Minor Arterial,1242543,Minor Arterial
,1241593,Major Arterial
,1241593,Major Arterial
,1241593,Major Arterial
,1241593,Major Arterial
,1241593,Major Arterial
,1241593,Major Arterial
Major Arterial,1241592,Major Arterial
Major Arterial,1241592,Major Arterial
Major Arterial,1241592,Major Arterial
Major Arterial,1241592,Major Arterial
Major Arterial,1241592,Major Arterial
Major Arterial,1241204,Major Arterial
Major Arterial,1241204,Major Arterial
Major Arterial,1241204,Major Arterial
Major Arterial,1241202,Major Arterial
Major Arterial,1241202,Major Arterial
Major Arterial,1241202,Major Arterial
Major Arterial,1241028,Major Arterial
Major Arterial,1241028,Major Arterial
Major Arterial,1241015,Major Arterial
Major Arterial,1241015,Major Arterial
Major Arterial,1241015,Major Arterial
Major Arterial,1241015,Major Arterial
Major Arterial,1240994,Major Arterial
Major Arterial,1240994,Major Arterial
Local,1240985,Local
Local,1240985,Local
Local,1240985,Local
Major Arterial,1240761,Major Arterial
Major Arterial,1240761,Major Arterial
Minor Arterial,1240382,Minor Arterial
Minor Arterial,1240382,Minor Arterial
Minor Arterial,1240382,Minor Arterial
Major Arterial,1240092,Major Arterial
Major Arterial,1240092,Major Arterial
Major Arterial,1239980,Major Arterial
Major Arterial,1239980,Major Arterial
Major Arterial,1239980,Major Arterial
Major Arterial,1239980,Major Arterial
Major Arterial,1239980,Major Arterial
Major Arterial,1239980,Major Arterial
Major Arterial,1239776,Major Arterial
Major Arterial,1239776,Major Arterial
Collector,1239766,Collector
Collector,1239766,Collector
Collector,1239766,Collector
Major Arterial,1239488,Major Arterial
Major Arterial,1239488,Major Arterial
Major Arterial,1239488,Major Arterial
Major Arterial,1239488,Major Arterial
Major Arterial,1239456,Major Arterial
Major Arterial,1239456,Major Arterial
Major Arterial,1239243,Major Arterial
Major Arterial,1239243,Major Arterial
Major Arterial,1239243,Major Arterial
Major Arterial,1238504,Major Arterial
Major Arterial,1238504,Major Arterial
Major Arterial,1238504,Major Arterial
Major Arterial,1238470,Major Arterial
Major Arterial,1238470,Major Arterial
Local,1238461,Local
Local,1238461,Local
Local,1238461,Local
Major Arterial,1237939,Major Arterial
Major Arterial,1237939,Major Arterial
Major Arterial,1237939,Major Arterial
Major Arterial,1237771,Major Arterial
Major Arterial,1237771,Major Arterial
Minor Arterial,1237710,Minor Arterial
Minor Arterial,1237710,Minor Arterial
Minor Arterial,1237710,Minor Arterial
Collector,1237405,Collector
Collector,1237405,Collector
Major Arterial,1237383,Major Arterial
Major Arterial,1237383,Major Arterial
Major Arterial,1237364,Major Arterial
Major Arterial,1237364,Major Arterial
Major Arterial,1237279,Major Arterial
Major Arterial,1237279,Major Arterial
Major Arterial,1237144,Major Arterial
Major Arterial,1237144,Major Arterial
Major Arterial,1237144,Major Arterial
Major Arterial,1237144,Major Arterial
Major Arterial,1237144,Major Arterial
Major Arterial,1237144,Major Arterial
Major Arterial,1237144,Major Arterial
Major Arterial,1236980,Major Arterial
Major Arterial,1236980,Major Arterial
Major Arterial,1236980,Major Arterial
Major Arterial,1236980,Major Arterial
Major Arterial,1236980,Major Arterial
Major Arterial,1236508,Major Arterial
Major Arterial,1236508,Major Arterial
Major Arterial,1236508,Major Arterial
Major Arterial,1236286,Major Arterial
Major Arterial,1236286,Major Arterial
Major Arterial,1236286,Major Arterial
Major Arterial,1236150,Major Arterial
Major Arterial,1236150,Major Arterial
Major Arterial,1236150,Major Arterial
Minor Arterial,1236141,Minor Arterial
Minor Arterial,1236141,Minor Arterial
Minor Arterial,1236141,Minor Arterial
Major Arterial,1235900,Major Arterial
Major Arterial,1235900,Major Arterial
Major Arterial,1235865,Major Arterial
Major Arterial,1235865,Major Arterial
Major Arterial,1235812,Major Arterial
Major Arterial,1235812,Major Arterial
Major Arterial,1235315,Major Arterial
Major Arterial,1235315,Major Arterial
Major Arterial,1235315,Major Arterial
Major Arterial,1235315,Major Arterial
Major Arterial,1235315,Major Arterial
Major Arterial,1235315,Major Arterial
Major Arterial,1235236,Major Arterial
Major Arterial,1235236,Major Arterial
Major Arterial,1235117,Major Arterial
Major Arterial,1235117,Major Arterial
Major Arterial,1235117,Major Arterial
Major Arterial,1234913,Major Arterial
Major Arterial,1234913,Major Arterial
Major Arterial,1234913,Major Arterial
Major Arterial,1234879,Major Arterial
Major Arterial,1234879,Major Arterial
Major Arterial,1234453,Major Arterial
Major Arterial,1234453,Major Arterial
Major Arterial,1234453,Major Arterial
Major Arterial,1234453,Major Arterial
Major Arterial,1234265,Major Arterial
Major Arterial,1234265,Major Arterial
Local,1234067,Local
Local,1234067,Local
Major Arterial,1234066,Major Arterial
Major Arterial,1234066,Major Arterial
Major Arterial,1233797,Major Arterial
Major Arterial,1233797,Major Arterial
Local,1233671,Local
Local,1233671,Local
Local,1233411,Local
Local,1233411,Local
Local,1233411,Local
Major Arterial,1233231,Major Arterial
Major Arterial,1233231,Major Arterial
Major Arterial,1233231,Major Arterial
Major Arterial,1233108,Major Arterial
Major Arterial,1233108,Major Arterial
Major Arterial,1233062,Major Arterial
Major Arterial,1233062,Major Arterial
Major Arterial,1233009,Major Arterial
Major Arterial,1233009,Major Arterial
Major Arterial,1233009,Major Arterial
Major Arterial,1233009,Major Arterial
Major Arterial,1233009,Major Arterial
Major Arterial,1233009,Major Arterial
Minor Arterial,1232760,Minor Arterial
Minor Arterial,1232760,Minor Arterial
Major Arterial,1232602,Major Arterial
Major Arterial,1232602,Major Arterial
Major Arterial,1232602,Major Arterial
Major Arterial,1232602,Major Arterial
Major Arterial,1232602,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
,1232571,Major Arterial
Major Arterial,1232522,Major Arterial
Major Arterial,1232522,Major Arterial
Major Arterial,1232522,Major Arterial
Major Arterial,1232425,Major Arterial
Major Arterial,1232425,Major Arterial
Major Arterial,1232425,Major Arterial
Major Arterial,1232425,Major Arterial
Major Arterial,1232208,Major Arterial
Major Arterial,1232208,Major Arterial
Minor Arterial,1232073,Minor Arterial
Minor Arterial,1232073,Minor Arterial
Minor Arterial,1232073,Minor Arterial
Minor Arterial,1232073,Minor Arterial
Minor Arterial,1232073,Minor Arterial
Major Arterial,1232054,Major Arterial
Major Arterial,1232010,Major Arterial
Major Arterial,1232010,Major Arterial
Major Arterial,1232010,Major Arterial
Major Arterial,1232009,Major Arterial
Major Arterial,1232009,Major Arterial
Major Arterial,1232009,Major Arterial
Major Arterial,1231647,Major Arterial
Major Arterial,1231647,Major Arterial
Major Arterial,1231647,Major Arterial
Major Arterial,1231402,Major Arterial
Major Arterial,1231402,Major Arterial
Major Arterial,1230701,Major Arterial
Major Arterial,1230701,Major Arterial
Major Arterial,1230262,Major Arterial
Major Arterial,1230262,Major Arterial
Collector,1229092,Collector
Collector,1229092,Collector
Collector,1229092,Collector
Major Arterial,1229063,Major Arterial
Major Arterial,1229063,Major Arterial
Major Arterial,1229063,Major Arterial
Major Arterial,1229005,Major Arterial
Major Arterial,1229005,Major Arterial
Major Arterial,1229005,Major Arterial
Major Arterial,1229003,Major Arterial
Major Arterial,1229003,Major Arterial
Major Arterial,1228987,Major Arterial
Major Arterial,1228987,Major Arterial
Major Arterial,1228966,Major Arterial
Major Arterial,1228966,Major Arterial
Minor Arterial,1228956,Minor Arterial
Minor Arterial,1228956,Minor Arterial
Major Arterial,1228657,Major Arterial
Major Arterial,1228657,Major Arterial
Major Arterial,1228657,Major Arterial
Major Arterial,1228657,Major Arterial
Major Arterial,1228586,Major Arterial
Major Arterial,1228586,Major Arterial
Major Arterial,1228586,Major Arterial
Major Arterial,1228585,Major Arterial
Major Arterial,1228585,Major Arterial
Major Arterial,1228585,Major Arterial
Major Arterial,1228585,Major Arterial
Major Arterial,1228390,Major Arterial
Major Arterial,1228390,Major Arterial
Minor Arterial,1228029,Minor Arterial
Minor Arterial,1228029,Minor Arterial
Minor Arterial,1227964,Minor Arterial
Minor Arterial,1227964,Minor Arterial
Minor Arterial,1227964,Minor Arterial
Minor Arterial,1227964,Minor Arterial
Major Arterial,1227844,Major Arterial
Major Arterial,1227844,Major Arterial
Major Arterial,1227844,Major Arterial
Collector,1227443,Collector
Collector,1227443,Collector
Minor Arterial,1226853,Minor Arterial
Minor Arterial,1226853,Minor Arterial
Minor Arterial,1226853,Minor Arterial
Minor Arterial,1226490,Minor Arterial
Minor Arterial,1226490,Minor Arterial
Minor Arterial,1226490,Minor Arterial
Major Arterial,1226385,Major Arterial
Major Arterial,1226385,Major Arterial
Major Arterial,1226172,Major Arterial
Major Arterial,1226172,Major Arterial
Minor Arterial,1225643,Minor Arterial
Minor Arterial,1225643,Minor Arterial
Minor Arterial,1225643,Minor Arterial
Minor Arterial,1225643,Minor Arterial
Minor Arterial,1225643,Minor Arterial
Major Arterial,1225560,Major Arterial
Major Arterial,1225560,Major Arterial
Major Arterial,1225497,Major Arterial
Major Arterial,1225497,Major Arterial
Major Arterial,1225333,Major Arterial
Major Arterial,1225333,Major Arterial
Major Arterial,1225333,Major Arterial
Major Arterial,1225333,Major Arterial
Major Arterial,1225017,Major Arterial
Major Arterial,1225017,Major Arterial
Major Arterial,1224952,Major Arterial
Major Arterial,1224952,Major Arterial
,1224926,Major Arterial
,1224926,Major Arterial
,1224926,Major Arterial
Minor Arterial,1224921,Minor Arterial
Minor Arterial,1224921,Minor Arterial
Minor Arterial,1224921,Minor Arterial
Minor Arterial,1224921,Minor Arterial
Major Arterial,1224710,Major Arterial
Major Arterial,1224710,Major Arterial
Major Arterial,1224587,Major Arterial
Major Arterial,1224587,Major Arterial
Major Arterial,1224587,Major Arterial
Major Arterial,1224587,Major Arterial
Minor Arterial,1224559,Minor Arterial
Minor Arterial,1224559,Minor Arterial
Minor Arterial,1224559,Minor Arterial
Minor Arterial,1224469,Minor Arterial
Minor Arterial,1224469,Minor Arterial
Minor Arterial,1224469,Minor Arterial
Major Arterial,1224139,Major Arterial
Major Arterial,1224139,Major Arterial
Major Arterial,1224097,Major Arterial
Major Arterial,1224097,Major Arterial
Major Arterial,1224097,Major Arterial
Major Arterial,1223946,Major Arterial
Major Arterial,1223946,Major Arterial
Major Arterial,1223676,Major Arterial
Major Arterial,1223676,Major Arterial
Major Arterial,1223676,Major Arterial
Major Arterial,1223676,Major Arterial
Minor Arterial,1223675,Minor Arterial
Minor Arterial,1223675,Minor Arterial
Major Arterial,1223175,Major Arterial
Major Arterial,1223175,Major Arterial
Major Arterial,1223175,Major Arterial
Major Arterial,1222965,Major Arterial
Major Arterial,1222965,Major Arterial
Major Arterial,1222908,Major Arterial
Major Arterial,1222908,Major Arterial
Minor Arterial,1222866,Minor Arterial
Minor Arterial,1222866,Minor Arterial
Major Arterial,1221788,Major Arterial
Major Arterial,1221788,Major Arterial
Major Arterial,1221788,Major Arterial
Collector,1221211,Collector
Collector,1221211,Collector
Major Arterial,1221155,Major Arterial
Major Arterial,1221155,Major Arterial
Major Arterial,1221155,Major Arterial
Major Arterial,1221131,Major Arterial
Major Arterial,1221131,Major Arterial
Major Arterial,1221131,Major Arterial
Major Arterial,1221131,Major Arterial
Major Arterial,1221131,Major Arterial
Collector,1221095,Collector
Collector,1221095,Collector
Major Arterial,1221014,Major Arterial
Major Arterial,1221014,Major Arterial
Major Arterial,1221014,Major Arterial
Major Arterial,1221014,Major Arterial
Major Arterial,1221014,Major Arterial
Major Arterial,1220905,Major Arterial
Major Arterial,1220905,Major Arterial
Major Arterial,1220905,Major Arterial
Local,1220521,Local
Local,1220521,Local
Major Arterial,1220130,Major Arterial
Major Arterial,1220130,Major Arterial
Major Arterial,1220130,Major Arterial
Major Arterial,1220130,Major Arterial
Major Arterial,1220073,Major Arterial
Major Arterial,1220073,Major Arterial
Major Arterial,1220073,Major Arterial
